k,kmeans_silhouette,kmedoids_silhouette,kmeans_selected_by_silhouette,kmedoids_selected_by_silhouette
2,0.5679411785777114,0.5526325966611146,False,False
3,0.6265039947636609,0.5537103747307034,False,False
4,0.6951937850630542,0.693669098741652,False,False
5,0.7005703537773114,0.6973226795676983,False,True
6,0.7051377480261188,0.515169797299732,True,False
7,0.6942157773368438,0.46560457965952456,False,False
8,0.6993978907058974,0.43712339136085526,False,False
9,0.5342371378912458,0.4697537899761378,False,False
10,0.47860298112307964,0.45658389983870945,False,False
